timestamp,model,params,mean_f1,std_f1,time_taken
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 8}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 4}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 6}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 8}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 2}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 4}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 6}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 8}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 10}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 4}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 6}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 8}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 4}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 6}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 8}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 4}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 6}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 8}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 6, 'min_samples_split': 2}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 6, 'min_samples_split': 4}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 6, 'min_samples_split': 6}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 6, 'min_samples_split': 8}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 6, 'min_samples_split': 10}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 4}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 6}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 8}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 4}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 6}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 8}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10}",,,0.0009508132934570312
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 4}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 6}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 8}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 6, 'min_samples_split': 2}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 6, 'min_samples_split': 4}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 6, 'min_samples_split': 6}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 6, 'min_samples_split': 8}",,,0.0
